word,meanItemRT,nItem,word_length,gpt3_logprob,word_type
lucy,385.9429048582996,304,4,2.0967635870937498,content
lucys,407.39473684210526,76,5,,content
lungs,317.7659574468085,94,5,0.51188797,content
luxury,346.2692307692308,78,6,0.12614882,content
lying,357.0921052631579,76,5,7.6990657,content
machine,444.0212765957447,94,7,1.424446225,content
mackay,344.9561677061677,152,6,,content
mackays,337.8589743589744,78,7,,content
made,338.54545454545456,88,4,2.255962731111111,content
madefortv,335.89333333333326,75,9,,content
madness,339.3376623376623,77,7,0.002962704,content
magnetic,353.12676056338034,71,8,1.3510181,content
magnifying,312.9259259259259,81,10,,content
main,345.9368421052632,95,4,2.9211397,content
maintain,440.4189189189189,74,8,0.4720443,content
maintains,340.7837837837838,74,9,0.6345648,content
majorities,395.7432432432432,74,10,1.1562588,content
majority,396.8108108108109,74,8,1.8332334,content
make,276.6428571428572,84,4,2.2713022725000003,content
maker,413.9777777777778,90,5,1.139655,content
makes,302.3095238095238,84,5,2.5681756,content
making,320.632183908046,87,6,2.9566678933333335,content
males,302.5774647887324,71,5,2.3378932,content
man,316.789445139758,273,3,1.2819480952543478,content
manage,348.3333333333333,72,6,3.1445477,content
mania,398.42333403790605,234,5,,content
manor,326.4178574764173,255,5,0.3596970286666667,content
many,385.0346153846154,163,4,3.651999820588235,content
marcel,396.8767123287671,73,6,0.010275364,content
market,329.5911654135339,153,6,0.0654804529,content
markets,410.56410256410254,78,7,4.737667,content
marshmallowlike,476.4175824175824,91,15,,content
masses,318.0843373493976,83,6,8.173449,content
massive,316.72,75,7,0.8776015,content
master,329.6818181818182,88,6,11.62228,content
match,335.6538461538462,182,5,2.0486122195,content
matches,365.9104953017997,274,7,1.541277195,content
material,397.4084507042254,71,8,0.29430136,content
matron,356.32641272020135,187,6,,content
matter,355.448275862069,87,6,2.5777762,content
may,327.8930689399555,147,3,1.8524143300588234,function
maybe,344.0,92,5,4.857506,content
me,338.7561213062144,358,2,0.9655924076,content
meadows,390.4772727272726,88,7,,content
meal,323.1,90,4,0.8448755,content
mean,333.35164835164835,91,4,6.171214,content
meant,329.3623188405797,69,5,2.5162795,content
media,401.08,75,5,0.33585495,content
meet,329.50549450549454,91,4,7.4588795,content
meeting,365.5089802519578,266,7,1.148385315,content
memories,340.80555555555554,72,8,0.4374614156,content
merchants,350.70512820512823,78,9,12.11759,content
merry,345.9775280898877,89,5,6.8169136,content
message,380.6708860759493,79,7,2.11226742,content
messages,344.76188596491227,302,8,1.13008006125,content
messaging,343.02631578947364,76,9,5.46725,content
met,377.78205128205127,78,3,0.9867382,content
metaphorically,335.93506493506493,77,14,,content
mexico,392.4133333333333,75,6,0.0017764984,content
microphone,295.49333333333334,75,10,0.39340952,content
mid,302.0945945945946,74,3,2.1149227666666666,content
middle,299.43529411764706,85,6,6.59429075,content
might,355.8369565217391,92,5,3.17710935,function
mild,376.32876712328766,73,4,2.5314836499999998,content
milder,349.0,73,6,,content
miles,327.98850574712645,87,5,1.7316911,content
military,390.0135135135136,74,8,0.600937798,content
mill,378.0043927648579,176,4,2.937579312,content
million,360.3181818181818,88,7,0.32846585,content
mind,310.73493975903614,83,4,6.536521,content
minimize,291.55555555555554,72,8,2.801414,content
minimum,334.5,72,7,2.3209364,content
minutes,298.62816616008104,178,7,0.45033820333333335,content
misdiagnose,321.2142857142857,70,11,,content
misery,341.1086956521739,92,6,0.6999752,content
missiles,370.9285714285714,70,8,0.76167774,content
missing,295.2261904761905,84,7,0.22305329,content
mist,375.4021739130435,92,4,4.637232,content
mistake,341.2560975609756,82,7,7.449357,content
mobile,419.6973684210526,76,6,6.8031816,content
mockery,315.55555555555554,90,7,5.1480174,content
mode,441.0869565217391,69,4,2.4374087,content
moderate,352.90410958904107,73,8,0.78224146,content
modern,342.8157894736842,76,6,0.9725547649999999,content
mogul,405.99374021909233,209,5,,content
mom,367.5860226350154,406,3,1.8009760960869563,content
moment,304.5179340028694,167,6,0.415530365,content
moms,324.3866441375257,165,4,,content
money,392.5595238095237,84,5,4.331497425,content
monster,359.91666666666663,84,7,3.4622638,content
months,318.97351551956814,154,6,0.8335046613333333,content
moody,343.8791208791209,91,5,,content
moors,359.36470588235284,85,5,,content
more,312.45882352941175,85,4,1.1704229079933333,content
morning,338.1513285024155,182,7,1.8831498033333334,content
most,337.7495396894269,249,4,3.705503125,content
mother,373.2087087087087,254,6,1.2757083064999999,content
mothers,365.3888888888889,90,7,,content
motioned,353.90425531914894,94,8,,content
motionless,362.7582417582418,91,10,,content
motor,360.3648648648648,74,5,3.365574482857143,content
mountain,313.8,90,8,3.9941504,content
mountains,434.03614457831327,83,9,5.8637696,content
mountainside,433.1208791208791,91,12,,content
mounted,323.7701149425287,87,7,8.33478,content
mouse,383.7243338557994,175,5,2.59798826,content
mouses,390.5340909090909,88,6,,content
mouth,329.3529411764705,85,5,0.222898655,content
move,314.51063829787233,94,4,2.1463134,content
moved,345.98947368421057,95,5,1.1552272799999999,content
movement,343.25,72,8,1.4322422,content
movements,406.1506849315068,146,9,0.9461206133333334,content
movie,370.5733333333333,75,5,0.13441062,content
mr,339.89411764705875,85,2,2.8356851333333335,content
much,373.49089784376105,151,4,3.8716044,content
multicolored,388.4050632911392,79,12,,content
muscle,328.17808219178085,73,6,0.26282417,content
muscles,326.2638888888889,72,7,5.519926,content
music,286.1568863383932,147,5,1.3148506,content
must,302.80219780219784,91,4,3.47971291,function
my,344.5349544072948,178,2,1.6055403270416668,content
myself,307.3085106382979,94,6,0.8308731,content
mysterious,416.6785714285714,84,10,2.8675659,content
naked,384.8241758241758,91,5,2.2980242,content
name,335.1136363636363,88,4,1.3391981365,content
named,389.9230769230769,91,5,1.67346947675,content
nameless,331.19318181818187,88,8,,content
names,343.96439963545225,229,5,0.2961303473333334,content
narrative,329.4647887323944,71,9,3.33747425,content
nature,335.1466666666667,75,6,0.30380052,content
near,357.8478260869565,92,4,3.4814121239999998,content
nearby,301.7857142857143,84,6,7.1793766,content
nearly,304.8735632183908,87,6,7.467338666666666,content
neck,349.19718309859155,71,4,0.56136703,content
needed,310.3010752688172,93,6,6.719335999999999,content
neither,296.24175824175825,91,7,2.9431744500000003,content
nerves,297.51807228915663,83,6,3.0964233799999996,content
netherlands,385.66118143459914,154,11,0.6824127755,content
neurobehavioral,417.7605633802817,71,15,,content
neuroimaging,418.84722222222223,72,12,,content
neurological,447.6623376623377,77,12,1.89129565,content
neurologist,398.6666666666667,72,11,,content
never,329.0444444444444,90,5,1.7234785166666668,content
new,344.154797979798,178,3,2.4154114851666666,content
news,316.2317073170732,82,4,0.008419354,content
next,334.77647058823527,85,4,3.4534380783333334,content
nickel,308.98936170212767,94,6,3.38616594,content
night,353.84203654203657,255,5,2.7023882525,content
nighttime,332.8636363636364,88,9,5.02355,content
nine,383.8617021276596,94,4,5.2346425,content
nineteen,510.4933333333333,75,8,2.8996225165,content
nineties,375.17528957528964,144,8,,content
ninetyfive,398.28571428571433,70,10,,content
ninetyseven,393.3555984555984,144,11,,content
ninetythree,639.7179487179487,78,11,,content
ninth,378.34722222222223,72,5,3.4174411,content
no,349.87317029269434,521,2,2.8032701625,function
noblewoman,694.7916666666667,72,10,,content
noise,354.48264235764236,179,5,3.5758126,content
noontime,354.2470588235294,85,8,,content
nor,297.1,90,3,0.8855081877666665,function
normally,397.1612903225806,93,8,8.605971,content
north,327.3103448275862,87,5,4.6311445,content
northern,331.25,80,8,3.2915297,content
not,351.9815224139301,321,3,2.2553160423438596,function
note,356.9868421052631,76,4,3.2229426500000002,content
notes,295.5733333333333,75,5,1.6686263,content
nothing,339.4947198181659,250,7,3.5933191500000006,content
notice,358.91686746987955,173,6,3.5886721,content
noticed,334.9989399869537,157,7,2.67107275,content
notoriety,357.2266666666667,75,9,0.61073494,content
november,315.7333333333333,75,8,4.673198,content
now,327.86510075049233,316,3,2.7438458225,content
nowhere,289.5,90,7,2.92943255,content
nuclear,557.4864864864863,74,7,5.0749784,content
number,327.21444444444444,165,6,0.33916761,content
numbers,344.17045454545456,88,7,2.4264522,content
numerous,374.0405405405406,74,8,5.9501114,content
o,359.22222222222223,90,1,4.155549349999999,content
object,401.8133333333333,75,6,1.5182963999999999,content
objections,348.88732394366195,71,10,3.6692348,content
objects,389.01408450704224,71,7,1.033028,content
oblivion,350.54794520547944,73,8,,content
obscured,317.7362637362637,91,8,11.678209,content
obsessive,327.2173913043478,69,9,1.0758185,content
obsessivecompulsive,423.4428571428572,70,19,,content
obtained,345.2094594594595,148,8,3.5336544500000002,content
occasions,302.4268292682927,82,9,1.5512325,content
occupied,311.710843373494,83,8,11.300035,content
occur,348.14084507042253,71,5,2.1875188,content
occurred,324.8142857142857,70,8,3.2942415,content
occurring,369.9054054054054,74,9,2.52635,content
ocean,345.3017695267695,269,5,1.4419732200000002,content
oclock,409.43617021276594,94,6,,content
odds,362.1267605633803,71,4,0.43374974,content
of,375.88607990012486,179,2,0.5447372453052813,function
off,361.2738095238095,84,3,2.4022892571428573,function
offered,301.9102564102564,78,7,0.0036676642,content
office,326.15246598307084,257,6,1.49902919125,content
often,321.0348837209302,86,5,2.9048632375,content
old,395.78212839791786,186,3,2.09752174727,content
older,362.96774193548384,93,5,3.4714569333333336,content
oldest,306.253164556962,79,6,0.65820336,content
on,353.82782104839424,515,2,2.1923275725918034,function
once,416.89665698286393,262,4,3.4211166133333335,function
one,361.3680815508021,355,3,1.935788186082558,content
onecolored,440.4805194805195,77,10,,content
ones,326.04651162790697,86,4,2.79664948635,content
oneself,344.3380281690141,71,7,0.7234882,content
only,295.1428571428572,84,4,3.0574719783333335,content
onset,375.3802816901408,71,5,2.6652157499999998,content
onto,347.94948630136986,161,4,2.05032077,content
open,343.2605572213893,179,4,1.4296729723333332,content
opened,340.32941176470587,85,6,3.4780920499999994,content
or,363.7588448137229,173,2,2.157422408724375,function
order,320.35164835164835,91,5,1.5652929,content
organize,339.7162162162162,74,8,4.6254644,content
original,372.22077922077926,77,8,0.040438212,content
originally,305.3333333333333,75,10,5.9492593,content
ornament,390.3913043478261,92,8,2.4245577,content
orphanage,372.02908885116017,188,9,,content
orphans,323.03225806451616,93,7,1.0165528,content
other,343.8129341922446,360,5,1.9339918429615384,content
others,333.477590237783,238,6,1.3718912185714285,content
otherwise,362.40277777777777,72,9,1.9469581,content
ottoman,415.91139240506334,79,7,0.012858905,content
our,292.6222222222222,90,3,4.37261866,content
out,311.2500693379517,431,3,1.987791315138298,function
outside,332.3870717517776,176,7,2.25105858,content
outwit,319.7586206896552,87,6,,content
outwitted,332.11494252873564,87,9,,content
over,325.47569986112273,330,4,1.7116547037,function
overcoming,350.6153846153846,91,10,13.066509,content
overlooked,340.8536585365854,82,10,2.6368065,content
oversized,382.7567567567568,74,9,3.754489,content
overturning,388.82954545454544,88,11,,content
owed,283.7972972972973,74,4,2.2426301,content
owl,353.4736807732497,175,3,2.6981159825,content
owls,286.95454545454544,88,4,,content
own,323.56727941176473,165,3,1.41122126642,content
owned,445.3913043478261,92,5,12.898342,content
owners,453.1988916256158,171,6,1.003013429,content
pack,309.82142857142856,84,4,1.2799044,content
paid,335.4895104895105,155,4,0.39890333,content
pain,271.6301369863014,73,4,2.4712718,content
pair,368.5824175824176,91,4,3.3582091666666667,content
pajama,425.8658536585365,82,6,,content
pale,313.4945054945055,91,4,6.718703,content
panicked,332.987012987013,77,8,3.8095589,content
pants,314.7934782608696,92,5,1.8718854,content
paper,308.5853658536585,82,5,0.59852891,content
papers,305.280487804878,82,6,1.4464408,content
parents,351.9579012536759,162,7,2.6062751333333334,content
parliamentary,323.62666666666667,75,13,0.53130376,content
part,323.55308219178085,157,4,1.8130222699999998,content
participate,308.53333333333336,75,11,4.4766674,content
particular,309.95833333333337,72,10,3.3914351,content
particularly,333.20212765957444,94,12,8.226156,content
parties,288.20512820512823,78,7,0.30091134,content
party,339.27631578947364,76,5,1.8091278,content
passenger,354.0394736842106,76,9,2.304261,content
passersby,451.5333333333333,90,9,,content
past,367.5824175824176,91,4,2.1506722,content
patchy,311.5164835164835,91,6,,content
patient,317.4788732394366,71,7,1.4037013,content
patients,354.7323943661972,71,8,2.6021981666666667,content
patted,308.67021276595744,94,6,,content
patter,300.46666666666664,90,6,,content
pattern,345.07352941176475,68,7,3.3377104,content
patterns,394.7323943661972,71,8,1.4809337,content
pay,309.2467532467532,77,3,0.12461143466666667,content
payment,312.06493506493507,77,7,0.207070903,content
peaceful,323.5645923843598,177,8,5.376703,content
peacefully,322.31868131868134,91,10,6.0807323,content
peak,354.7901234567902,81,4,0.0005630759,content
peaked,391.25274725274727,91,6,,content
peaks,368.1891891891892,74,5,5.1799264,content
pebbles,314.2375,80,7,,content
peeped,307.39772727272725,88,6,,content
peered,363.18072289156623,83,6,,content
peering,274.675,80,7,,content
penny,377.4285714285714,91,5,1.7032458,content
people,348.36105460804254,160,6,2.5893687410526316,content
per,308.64935064935065,77,3,4.5985609603499995,content
percent,372.4736842105264,76,7,0.43925673000000004,content
perfectly,399.2926829268293,82,9,7.707168,content
perform,339.3636363636364,88,7,5.930559,content
performer,300.16438356164383,73,9,2.2102864,content
perhaps,329.98083333333335,147,7,4.29402125,content
period,343.3614457831325,83,6,0.217373555,content
perpetrated,407.056338028169,71,11,2.920933,content
person,316.95201877934267,146,6,0.93464937,content
personality,385.75789473684216,95,11,3.436822,content
personnel,364.42567567567573,148,9,1.3205226399999999,content
pet,357.30434782608694,92,3,1.0588317710000001,content
petals,362.72151898734177,79,6,,content
pflock,444.3382352941177,68,6,,content
phase,393.3108108108109,74,5,0.65953237,content
phenomenon,317.0733333333334,150,10,3.110470555,content
phone,333.26666666666665,75,5,1.012484438,content
phrases,354.8450704225352,142,7,0.18888555499999998,content
physical,359.77777777777777,72,8,3.0433838,content
physicians,351.81081081081084,74,10,2.3752565,content
physicist,478.28,75,9,0.01643624,content
pick,281.0,84,4,3.8161964,content
picture,388.35483870967744,93,7,0.25966898,content
piece,333.8452380952381,84,5,2.4356397,content
pieces,336.4698795180723,83,6,2.1754308,content
pill,307.95348837209303,86,4,0.4902101,content
pink,381.11538461538464,78,4,0.8400876,content
pioneering,432.1621621621622,74,10,4.389024,content
piping,402.080459770115,87,6,11.950426,content
pitch,320.4431818181818,88,5,9.614941,content
pity,322.3478260869565,92,4,2.9496064,content
place,313.2016667269679,247,5,0.21170156758571426,content
placed,353.1276595744681,94,6,3.0959814,content
plains,296.3521126760563,71,6,0.06889566,content
planted,361.7564102564103,78,7,2.279356,content
plausibility,327.8611111111111,72,12,,content
play,355.7034668230321,271,4,2.3384932959999998,content
played,370.44827586206895,87,6,2.5590921,content
pleased,385.73563218390814,87,7,6.885878566666666,content
plummeted,308.75324675324674,77,9,0.12349091,content
plunged,371.032967032967,91,7,4.88967115,content
point,292.0240963855422,83,5,0.11865249333333333,content
polished,371.6593406593407,91,8,6.008084,content
poll,386.1780821917808,73,4,1.8529595,content
polls,319.7567567567568,74,5,0.41122732,content
pond,311.5604395604396,175,4,3.9968152657142855,content
pool,325.8695652173913,92,4,4.202141995,content
poor,370.9599259436216,183,4,3.2255407480000002,content
pop,350.7297297297297,74,3,0.24758321,content
popular,362.58593500998563,231,7,2.0706227076,content
popularity,359.3952819332566,156,10,0.0371876675,content
popularized,334.83333333333337,78,11,,content
position,333.64864864864865,74,8,1.82321851,content
positive,314.5405405405406,74,8,7.1350627,content
possession,314.37179487179486,78,10,0.582176623,content
possible,333.169014084507,71,8,0.813946614,content
possibly,337.43835616438355,73,8,3.4649267,content
post,380.725,80,4,0.31176785,content
pouch,309.6666666666667,84,5,1.2809265,content
powder,303.77659574468083,94,6,4.9500794,content
power,332.85057471264366,87,5,2.8543505000000002,content
powerful,305.890243902439,82,8,1.9872291,content
practically,361.8068181818182,88,11,6.413202,content
practice,304.55319148936167,94,8,7.069068,content
precede,376.40277777777777,72,7,,content
predicted,344.0722891566265,83,9,1.6235528,content
predisposition,343.11428571428576,70,14,,content
preferred,351.02380952380946,84,9,8.4839735,content
prefix,359.2077922077922,77,6,0.18891035,content
prefixed,337.0,77,8,,content
preparing,337.5903614457831,83,9,4.146579,content
presence,315.34722222222223,72,8,9.377454,content
present,347.735632183908,87,7,2.4328602999999998,content
presentation,376.36619718309856,71,12,4.730454,content
presley,387.3052631578946,95,7,,content
press,438.85135135135135,74,5,0.83553811,content
pretending,353.6630434782608,92,10,2.671593,content
pretty,304.06315789473683,95,6,7.3043118,content
price,302.9743589743589,78,5,2.301729375,content
prices,372.3539465455383,236,6,0.369438601625,content
pride,277.0821917808219,73,5,0.7305159,content
primary,303.525641025641,78,7,8.226411,content
prize,302.0,85,5,3.22276935,content
probably,319.08333333333337,84,8,1.8624585,content
problem,316.49411764705883,170,7,1.8889826250000001,content
problems,307.11267605633805,71,8,1.5072913942857142,content
proclaimed,308.1309523809524,84,10,5.250298,content
proclamation,367.22352941176473,85,12,4.2793393,content
production,308.80555555555554,72,10,7.9460006,content
professional,388.9078947368421,76,12,1.2867401,content
profit,322.56410256410254,78,6,0.09792649,content
profusion,326.60759493670884,79,9,,content
program,338.4594594594594,74,7,0.31333474149999996,content
programs,364.1285714285714,70,8,0.008797387,content
progress,320.71830985915494,71,8,3.6194954,content
progressive,340.375,72,11,3.037876,content
project,338.07246376811594,69,7,0.8434500599999999,content
prominent,330.98571428571427,70,9,3.32469153,content
promised,303.1227450980392,160,8,3.37210372,content
proof,331.3987394957984,155,5,0.376444225,content
propagated,349.961038961039,77,10,,content
propagation,512.2236842105264,76,11,,content
properly,517.0933333333334,75,8,,content
proponents,407.391891891892,74,10,0.7036919749999999,content
proposed,308.6973684210526,76,8,4.3455944,content
proud,311.5135135135135,74,5,3.7074928,content
proufo,365.9166666666666,72,6,,content
prove,348.2771084337349,83,5,2.7838142,content
provinces,392.50625,160,9,,content
psychiatric,341.42028985507244,69,11,1.5199696,content
psychological,408.05633802816897,71,13,8.705285,content
publicity,304.40277777777777,72,9,1.7811826,content
publicized,338.35772744575564,145,10,1.66584885,content
published,336.30555555555554,72,9,0.17190121,content
publishing,313.0,76,10,14.31832,content
puddle,324.20879120879124,91,6,,content
pulled,380.34939759036143,83,6,6.23604555,content
pulling,390.8493150684932,73,7,6.249068,content
punching,336.12676056338034,71,8,2.5636024,content
punish,299.98850574712645,87,6,3.5150697,content
purchase,320.3246753246753,77,8,0.335496285,content
purchases,388.974025974026,77,9,6.720593,content
purchasing,352.7402597402597,77,10,5.853888,content
purple,452.66666666666663,156,6,2.2407777,content
purposeful,320.4861111111111,72,10,,content
pursuing,428.9770114942529,87,8,4.3800464,content
push,280.4871794871795,78,4,3.172457,content
put,331.6117647058824,85,3,3.4877157444444444,content
puzzling,425.9647058823529,85,8,13.827292,content
question,355.6627170429988,227,8,3.2467542733333334,content
questioned,296.3647058823529,85,10,11.263949,content
quick,301.4457831325301,83,5,4.24583025,content
quickly,297.23809523809524,84,7,2.8519436666666667,content
quickwitted,331.8928571428572,84,11,,content
quite,362.5057471264368,87,5,3.8328937,content
quits,262.2682926829268,82,5,,content
rag,327.43333333333334,90,3,6.7504754,content
raindrops,331.0888888888889,90,9,,content
raining,359.9021739130435,92,7,0.1605722,content
raised,311.7560975609756,82,6,7.555448,content
ran,315.379652605459,184,3,3.504235,content
ranch,329.49333333333334,75,5,0.118343465,content
ranged,322.1643835616439,73,6,1.6868823,content
ranks,380.0810810810811,74,5,4.5699873,content
rapidly,334.62025316455697,79,7,6.656906,content
rate,391.6,90,4,0.7731673,content
rather,385.03927927927924,149,6,2.527784446666667,content
rational,331.85526315789474,76,8,0.10310635,content
ravaging,341.6860465116279,86,8,,content
reached,341.36046511627904,86,7,1.898262707,content
reaching,308.8666666666667,90,8,2.2052023,content
read,324.47945205479454,73,4,1.5506063,content
ready,335.9148936170213,94,5,5.005278666666666,content
real,326.2840909090909,88,4,5.184576799999999,content
realization,312.2179487179488,78,11,0.06654105,content
realized,310.9318181818182,88,8,4.263768,content
realizing,339.6785714285714,84,9,6.67415,content
really,336.3027289546716,186,6,4.0681983,content
reason,358.85057471264366,87,6,3.160715,content
reasons,348.05405405405406,74,7,4.1239357,content
received,312.6506024096385,83,8,4.3258724,content
receiving,387.0,76,9,4.5527577,content
recent,352.15942028985506,69,6,0.050596703,content
recently,383.7654320987655,81,8,0.005338329,content
recorded,378.0379746835444,79,8,0.005414016,content
recounted,313.0277777777777,72,9,4.6525173,content
recovered,365.156036036036,149,9,0.50204930475,content
recovery,444.1866666666667,75,8,1.52491187,content
red,427.70190445217963,327,3,2.5890383716666667,content
refer,315.1578947368421,76,5,0.35209382,content
regarded,314.92,75,8,1.3050091,content
region,380.44705882352935,85,6,4.6956334,content
regret,341.7894736842106,76,6,3.6969945,content
regretted,345.0405405405405,74,9,9.756024,content
reign,331.82954545454544,88,5,2.4642549,content
rejection,363.5287356321839,87,9,12.5441885,content
rejoiced,361.98823529411766,85,8,,content
related,335.564705882353,85,7,4.094168954,content
relationship,303.5507246376812,69,12,1.329872,content
relatives,355.24657534246575,73,9,2.701388,content
release,371.972602739726,73,7,0.036254592,content
released,299.70833333333337,72,8,0.90565786,content
reliability,354.0971244131456,143,11,2.3019835,content
relief,301.7625,80,6,3.8252983,content
remain,332.4756097560976,82,6,6.638613,content
remained,362.5452410334763,264,8,4.4188093833333335,content
remaining,312.9090909090909,88,9,8.549925,content
remains,309.85915492957747,71,7,0.25692782,content
remarked,393.8658536585365,82,8,5.7256913,content
remembered,317.890243902439,82,10,2.6730626,content
reminding,301.8513513513513,74,9,9.295291,content
repeating,312.2361111111111,72,9,1.8859924499999998,content
repetitive,384.5014619883041,148,10,2.0181131766666667,content
replied,342.4321428571429,248,7,3.2327956199999996,content
report,335.40140845070425,142,6,0.942354575,content
reported,347.94666666666666,75,8,3.34308375,content
reports,309.40383022774324,139,7,0.7344535200000001,content
reprinting,308.77631578947364,76,10,,content
reputation,325.66666666666663,81,10,1.4471016,content
request,374.19780219780216,91,7,2.440704,content
requests,354.4133333333333,75,8,0.4158571,content
require,330.6478873239437,71,7,3.0363114,content
required,322.7142857142857,77,8,0.55865604,content
research,336.438009636768,147,8,1.773357845,content
researchers,388.8194187338023,147,11,0.9346481125,content
resell,311.62820512820514,78,6,,content
residents,381.8023255813954,86,9,5.0201755,content
resolve,301.12987012987014,77,7,4.3103147,content
resolved,325.632183908046,87,8,3.0748715,content
resonance,366.9142857142857,70,9,0.012442699,content
responded,407.8915662650603,83,9,3.14982165,content
response,341.531914893617,164,8,4.4780101,content
rest,338.44791666666663,96,4,1.9294795133333336,content
result,331.58441789980384,150,6,1.199899248,content
reward,355.4823529411765,85,6,3.9275146674999997,content
rewarded,314.8495798319327,169,8,0.8668272349999999,content
rich,305.5824175824176,91,4,4.0402536,content
right,350.45037176334574,346,5,4.428723406875,content
rippling,349.8333333333333,90,8,,content
rise,302.7631578947368,76,4,0.055614486,content
risk,299.38666666666666,75,4,0.053721286,content
river,368.494623655914,93,5,3.50029585,content
roamed,521.3626373626372,91,6,,content
roast,322.6373626373626,91,5,1.5532365,content
robin,379.6590909090909,88,5,,content
rock,307.4175824175824,91,4,3.4331927,content
rocks,335.54945054945057,91,5,1.8949577,content
rocky,323.7362637362637,91,5,4.4777813,content
role,283.7536231884058,69,4,3.1795132033333338,content
rolled,308.89247311827955,93,6,1.1192003,content
rolling,298.54945054945057,91,7,4.59302135,content
roof,333.3076923076923,91,4,0.9846157,content
room,328.68344958782495,178,4,0.342213415,content
rose,352.1034482758621,87,4,3.3269413,content
rosen,406.5064935064935,77,5,0.07529327,content
roswell,401.47395457822637,149,7,,content
round,341.8833333333333,180,5,2.126394449333333,content
rubbed,338.4945054945055,91,6,4.8052126,content
ruffles,406.2282608695653,92,7,,content
ruined,331.1038961038961,77,6,8.943083,content
rule,338.31034482758616,87,4,0.267402485,content
run,322.0,75,3,1.1784002,content
running,382.6483516483517,91,7,2.1622796,content
rushed,325.7407407407408,81,6,3.2726154,content
rushing,309.2696629213483,89,7,3.8702466,content
sad,303.12048192771084,83,3,1.4870894,content
safe,322.09222027972027,179,4,3.63076129,content
safest,309.21348314606746,89,6,5.2126284,content
said,321.6218137254902,253,4,1.742059417,content
sail,315.054945054945,91,4,2.548668,content
sailed,325.5652173913043,92,6,4.7777033,content
sailing,321.7912087912088,91,7,8.434559,content
samaritan,497.2173913043478,92,9,,content
same,356.6352941176471,85,4,1.81106632,content
san,318.7464788732394,71,3,0.008101912,content
sand,349.95454545454544,88,4,4.5010395,content
sank,346.9655172413793,87,4,3.5635924,content
sat,311.4277777777778,171,3,2.9847634,content
satisfaction,339.5194805194805,77,12,0.46573657,content
saturday,370.258064516129,93,8,1.493172,content
saucer,342.4026826484018,145,6,,content
saucers,322.50704225352115,71,7,,content
savior,311.65882352941173,85,6,6.6270256,content
savory,342.4175824175824,91,6,,content
saw,311.0813953488372,86,3,2.7386501015384614,content
say,306.11704119850185,173,3,2.6093559666666666,content
saying,354.94603174603174,174,6,1.6484166999999998,content
says,349.38157894736844,76,4,1.1634147,content
scattered,337.7555555555556,90,9,8.368478,content
scene,339.29761904761904,84,5,0.08517616,content
scheme,342.8974358974359,78,6,2.903996,content
scholars,317.5657894736842,76,8,0.45480794,content
school,334.8762593230063,242,6,1.4810127636666666,content
scratch,421.31111111111113,90,7,,content
screen,379.9078947368421,76,6,2.042009,content
scurried,335.52747252747247,91,8,,content
sea,337.28128121878126,179,3,2.7186979,content
seal,327.6265060240964,83,4,7.595444,content
search,278.7654320987654,81,6,3.599541,content
searched,303.1098901098901,91,8,5.995844,content
season,308.2987012987013,77,6,0.13892594,content
seasonal,384.75,72,8,5.689797,content
seat,380.6052631578947,76,4,0.1783757,content
seated,284.2560975609756,82,6,5.2929654,content
second,353.87209302325584,86,6,3.9984299662500002,content
secondary,347.68831168831167,77,9,9.96297,content
secondhand,346.9444444444445,72,10,,content
secret,323.2355780070494,235,6,1.1675642866666667,content
secretary,312.55555555555554,72,9,1.3851999,content
see,311.57947855340626,169,3,1.3127912311111112,content
seeds,422.8728070175439,228,5,0.5948436333333333,content
seeing,386.29761904761904,84,6,3.0172663,content
seemed,362.3846153846154,91,6,3.298814116666667,content
seemingly,367.3561643835616,73,9,7.927213,content
seems,423.2352941176471,85,5,4.864632,content
seen,321.3709677419355,186,4,0.5151960925,content
seized,383.6195652173913,92,6,3.870479,content
selfconfidence,357.2933333333333,75,14,,content
selfdiagnosed,378.5555555555555,72,13,,content
selfharm,342.90140845070425,71,8,,content
sell,324.53246753246754,77,4,1.9824151484,content
selling,345.2934782608696,92,7,7.412603,content
semper,305.87012987012986,77,6,,content
sender,347.02666666666664,75,6,2.3347116,content
sending,309.88,75,7,0.26747653,content
sense,288.5753424657534,73,5,5.0532226,content
sensed,313.3636363636364,88,6,8.328851,content
sent,420.36708860759495,79,4,6.005834,content
september,386.6753246753247,77,9,0.5422108,content
serious,315.1111111111111,72,7,6.1044645,content
seriously,335.97297297297297,74,9,0.010457547,content
set,318.9764705882353,85,3,3.3756992250000004,content
settled,304.5432098765432,81,7,4.0910288,content
seven,382.7671232876712,73,5,0.9727151614928572,content
seventies,488.5199999999999,75,9,,content
seventwelve,584.9864864864863,74,11,,content
seventyeight,574.6164383561644,73,12,,content
several,367.4888888888889,90,7,3.6422517383333335,content
severe,308.24675324675326,77,6,0.1699736,content
severity,341.6922949461475,156,8,2.8194048000000005,content
sex,313.07142857142856,70,3,5.633474,content
shadow,313.8533333333333,75,6,9.22227,content
shake,316.82978723404256,94,5,2.9656267,content
shall,326.82954545454544,88,5,2.7716777,function
shame,293.3513513513513,74,5,0.63782996,content
shape,319.0869565217391,92,5,5.4312654,content
shaving,306.2043010752688,93,7,5.5586767,content
she,370.5251747566965,347,3,1.332474251640196,function
sheer,343.39772727272725,88,5,5.149627,content
